[12-10-24 12:05:02.576] LOG  : General     , 1728727502576> 0> RuggedRecipes.HoochMash: DisplayCategory, FoodP.
[12-10-24 12:07:00.607] LOG  : Lua         , 1728727620607> 0> ranger: Base.TrailerM129van 0.86206895%.
[12-10-24 12:07:00.607] LOG  : Lua         , 1728727620607> 0> ranger: Base.87fordF700swat 0.28735632%.
[12-10-24 12:07:00.607] LOG  : Lua         , 1728727620607> 0> ranger: Base.92amgeneralM998 0.28735632%.
[12-10-24 12:07:00.607] LOG  : Lua         , 1728727620607> 0> ranger: Base.TrailerM101A3cargo 0.28735632%.
[12-10-24 12:07:00.607] LOG  : Lua         , 1728727620607> 0> ranger: Base.ATAJeepClassic 2.8735633%.
[12-10-24 12:07:00.607] LOG  : Lua         , 1728727620607> 0> ranger: Base.ATAMustangClassic 2.8735633%.
[12-10-24 12:07:00.607] LOG  : Lua         , 1728727620607> 0> ranger: Base.ATAMustangPolice 2.8735633%.
[12-10-24 12:07:00.607] LOG  : Lua         , 1728727620607> 0> ranger: Base.SuperBulldozer 0.28735632%.
[12-10-24 12:07:00.607] LOG  : Lua         , 1728727620607> 0> ranger: Base.85vicranger 28.735632%.
[12-10-24 12:07:00.607] LOG  : Lua         , 1728727620607> 0> ranger: Base.92wranglerranger 28.735632%.
[12-10-24 12:07:00.607] LOG  : Lua         , 1728727620607> 0> ranger: Base.f700vacuum 1.4367816%.
[12-10-24 12:07:00.607] LOG  : Lua         , 1728727620607> 0> ranger: Rotators.TrailerWaterSmall 0.28735632%.
[12-10-24 12:07:00.607] LOG  : Lua         , 1728727620607> 0> ranger: Base.TwinkiesVan 0.28735632%.
[12-10-24 12:07:00.607] LOG  : Lua         , 1728727620607> 0> Vehicle spawn rate:.
[12-10-24 12:07:00.608] LOG  : Lua         , 1728727620608> 0> mccoy: Base.PickUpVanMccoy 10.060363%.
[12-10-24 12:07:00.608] LOG  : Lua         , 1728727620608> 0> mccoy: Base.PickUpTruckMccoy 10.060363%.
[12-10-24 12:07:00.608] LOG  : Lua         , 1728727620608> 0> mccoy: Base.VanSpecial 10.060363%.
[12-10-24 12:07:00.608] LOG  : Lua         , 1728727620608> 0> mccoy: Base.TrailerM127stake 0.4024145%.
[12-10-24 12:07:00.608] LOG  : Lua         , 1728727620608> 0> mccoy: Base.86fordE150mm 1.0060363%.
[12-10-24 12:07:00.608] LOG  : Lua         , 1728727620608> 0> mccoy: Base.AMC_quad 0.6036217%.
[12-10-24 12:07:00.608] LOG  : Lua         , 1728727620608> 0> mccoy: Base.87c10mccoy 20.120726%.
[12-10-24 12:07:00.608] LOG  : Lua         , 1728727620608> 0> mccoy: Base.isuzuboxmccoy 10.060363%.
[12-10-24 12:07:00.608] LOG  : Lua         , 1728727620608> 0> mccoy: Base.f700dump 6.0362177%.
[12-10-24 12:07:00.608] LOG  : Lua         , 1728727620608> 0> mccoy: Base.f700flatbed 6.0362177%.
[12-10-24 12:07:00.608] LOG  : Lua         , 1728727620608> 0> mccoy: Base.Trailerfuelmedium 0.4024145%.
[12-10-24 12:07:00.608] LOG  : Lua         , 1728727620608> 0> mccoy: Base.Trailerfuelsmall 0.4024145%.
[12-10-24 12:07:00.608] LOG  : Lua         , 1728727620608> 0> mccoy: Base.isoContainer2 19.919518%.
[12-10-24 12:07:00.609] LOG  : Lua         , 1728727620609> 0> mccoy: Base.f700water 0.4024145%.
[12-10-24 12:07:00.609] LOG  : Lua         , 1728727620609> 0> mccoy: Base.f700vacuum 1.0060363%.
[12-10-24 12:07:00.609] LOG  : Lua         , 1728727620609> 0> mccoy: Rotators.SemiTruck 0.20120725%.
[12-10-24 12:07:00.609] LOG  : Lua         , 1728727620609> 0> mccoy: Rotators.SemiTruckLite 0.20120725%.
[12-10-24 12:07:00.609] LOG  : Lua         , 1728727620609> 0> mccoy: Rotators.SemiTruckBox 0.6036217%.
[12-10-24 12:07:00.609] LOG  : Lua         , 1728727620609> 0> mccoy: Rotators.SemiTrailerVan 1.609658%.
[12-10-24 12:07:00.609] LOG  : Lua         , 1728727620609> 0> mccoy: Rotators.TrailerWaterSmall 0.4024145%.
[12-10-24 12:07:00.609] LOG  : Lua         , 1728727620609> 0> mccoy: Rotators.TrailerWaterBig 0.20120725%.
[12-10-24 12:07:00.609] LOG  : Lua         , 1728727620609> 0> mccoy: Base.TwinkiesVan 0.20120725%.
[12-10-24 12:07:00.609] LOG  : Lua         , 1728727620609> 0> Vehicle spawn rate:.
[12-10-24 12:07:00.609] LOG  : Lua         , 1728727620609> 0> postal: Base.StepVanMail 24.875622%.
[12-10-24 12:07:00.609] LOG  : Lua         , 1728727620609> 0> postal: Base.VanSpecial 24.875622%.
[12-10-24 12:07:00.609] LOG  : Lua         , 1728727620609> 0> postal: Base.AMC_bmw_classic 2.9850745%.
[12-10-24 12:07:00.609] LOG  : Lua         , 1728727620609> 0> postal: Base.AMC_quad 1.4925373%.
[12-10-24 12:07:00.609] LOG  : Lua         , 1728727620609> 0> postal: Base.isoContainer3tanker 37.31343%.
[12-10-24 12:07:00.609] LOG  : Lua         , 1728727620609> 0> postal: Rotators.SemiTruckBox 0.99502486%.
[12-10-24 12:07:00.609] LOG  : Lua         , 1728727620609> 0> postal: Base.TwinkiesVan 7.4626865%.
[12-10-24 12:07:00.609] LOG  : Lua         , 1728727620609> 0> Vehicle spawn rate:.
[12-10-24 12:07:00.609] LOG  : Lua         , 1728727620609> 0> spiffo: Base.VanSpiffo 52.083332%.
[12-10-24 12:07:00.610] LOG  : Lua         , 1728727620610> 0> spiffo: Base.86fordE150slideSpiffo 26.041666%.
[12-10-24 12:07:00.610] LOG  : Lua         , 1728727620610> 0> spiffo: Base.87fordF700box 10.416666%.
[12-10-24 12:07:00.610] LOG  : Lua         , 1728727620610> 0> spiffo: Rotators.SemiTruckBox 1.0416666%.
[12-10-24 12:07:00.610] LOG  : Lua         , 1728727620610> 0> spiffo: Base.TwinkiesVan 10.416666%.
[12-10-24 12:07:00.610] LOG  : Lua         , 1728727620610> 0> Vehicle spawn rate:.
[12-10-24 12:07:00.610] LOG  : Lua         , 1728727620610> 0> ambulance: Base.VanAmbulance 20.703934%.
[12-10-24 12:07:00.610] LOG  : Lua         , 1728727620610> 0> ambulance: Base.90fordF350ambulance 4.1407866%.
[12-10-24 12:07:00.610] LOG  : Lua         , 1728727620610> 0> ambulance: Base.90fordF350SWAT 2.0703933%.
[12-10-24 12:07:00.610] LOG  : Lua         , 1728727620610> 0> ambulance: Base.80f350ambulance 41.407867%.
[12-10-24 12:07:00.610] LOG  : Lua         , 1728727620610> 0> ambulance: Base.86econolineambulance 31.0559%.
[12-10-24 12:07:00.610] LOG  : Lua         , 1728727620610> 0> ambulance: Base.TwinkiesVan 0.621118%.
[12-10-24 12:07:00.610] LOG  : Lua         , 1728727620610> 0> Vehicle spawn rate:.
[12-10-24 12:07:00.610] LOG  : Lua         , 1728727620610> 0> radio: Base.VanRadio 86.95652%.
[12-10-24 12:07:00.610] LOG  : Lua         , 1728727620610> 0> radio: Base.TwinkiesVan 13.043478%.
[12-10-24 12:07:00.610] LOG  : Lua         , 1728727620610> 0> Vehicle spawn rate:.
[12-10-24 12:07:00.610] LOG  : Lua         , 1728727620610> 0> fossoil: Base.PickUpVanLights 12.59542%.
[12-10-24 12:07:00.610] LOG  : Lua         , 1728727620610> 0> fossoil: Base.PickUpTruckLights 12.59542%.
[12-10-24 12:07:00.610] LOG  : Lua         , 1728727620610> 0> fossoil: Base.VanSpecial 12.977099%.
[12-10-24 12:07:00.610] LOG  : Lua         , 1728727620610> 0> fossoil: Base.78amgeneralM49A2C 1.5267175%.
[12-10-24 12:07:00.611] LOG  : Lua         , 1728727620611> 0> fossoil: Base.82oshkoshM911 0.7633588%.
[12-10-24 12:07:00.611] LOG  : Lua         , 1728727620611> 0> fossoil: Base.TrailerM967tanker 1.1450381%.
[12-10-24 12:07:00.611] LOG  : Lua         , 1728727620611> 0> fossoil: Base.86fordE150dnd 1.908397%.
[12-10-24 12:07:00.611] LOG  : Lua         , 1728727620611> 0> fossoil: Base.AMC_quad 1.1450381%.
[12-10-24 12:07:00.611] LOG  : Lua         , 1728727620611> 0> fossoil: Base.f700dump 13.358779%.
[12-10-24 12:07:00.611] LOG  : Lua         , 1728727620611> 0> fossoil: Base.Trailerfuelmedium 0.7633588%.
[12-10-24 12:07:00.611] LOG  : Lua         , 1728727620611> 0> fossoil: Base.Trailerfuelsmall 0.7633588%.
[12-10-24 12:07:00.611] LOG  : Lua         , 1728727620611> 0> fossoil: Base.isoContainer3tanker 28.625954%.
[12-10-24 12:07:00.611] LOG  : Lua         , 1728727620611> 0> fossoil: Rotators.SemiTruck 0.3816794%.
[12-10-24 12:07:00.611] LOG  : Lua         , 1728727620611> 0> fossoil: Rotators.SemiTruckLite 0.3816794%.
[12-10-24 12:07:00.611] LOG  : Lua         , 1728727620611> 0> fossoil: Rotators.SemiTruckBox 0.3816794%.
[12-10-24 12:07:00.611] LOG  : Lua         , 1728727620611> 0> fossoil: Rotators.SemiTrailerVan 1.908397%.
[12-10-24 12:07:00.611] LOG  : Lua         , 1728727620611> 0> fossoil: Rotators.SemiTrailerCistern 3.053435%.
[12-10-24 12:07:00.611] LOG  : Lua         , 1728727620611> 0> fossoil: Rotators.TrailerM967tankerWater 0.7633588%.
[12-10-24 12:07:00.612] LOG  : Lua         , 1728727620612> 0> fossoil: Rotators.TrailerWaterSmall 0.3816794%.
[12-10-24 12:07:00.612] LOG  : Lua         , 1728727620612> 0> fossoil: Rotators.TrailerWaterBig 0.7633588%.
[12-10-24 12:07:00.612] LOG  : Lua         , 1728727620612> 0> fossoil: Base.TwinkiesVan 3.816794%.
[12-10-24 12:07:00.612] LOG  : Lua         , 1728727620612> 0> Vehicle spawn rate:.
[12-10-24 12:07:00.612] LOG  : Lua         , 1728727620612> 0> scarlet: Base.StepVan_Scarlet 80.0%.
[12-10-24 12:07:00.612] LOG  : Lua         , 1728727620612> 0> scarlet: Base.f700water 20.0%.
[12-10-24 12:07:00.612] LOG  : Lua         , 1728727620612> 0> Vehicle spawn rate:.
[12-10-24 12:07:00.612] LOG  : Lua         , 1728727620612> 0> massgenfac: Base.Van_MassGenFac 96.15385%.
[12-10-24 12:07:00.612] LOG  : Lua         , 1728727620612> 0> massgenfac: Rotators.SemiTruckBox 3.8461537%.
[12-10-24 12:07:00.612] LOG  : Lua         , 1728727620612> 0> Vehicle spawn rate:.
[12-10-24 12:07:00.612] LOG  : Lua         , 1728727620612> 0> transit: Base.Van_Transit 74.62686%.
[12-10-24 12:07:00.612] LOG  : Lua         , 1728727620612> 0> transit: Base.86fordE150long 18.656715%.
[12-10-24 12:07:00.612] LOG  : Lua         , 1728727620612> 0> transit: Base.87fordF700bank 6.716418%.
[12-10-24 12:07:00.612] LOG  : Lua         , 1728727620612> 0> Vehicle spawn rate:.
[12-10-24 12:07:00.612] LOG  : Lua         , 1728727620612> 0> network3: Base.VanRadio_3N 100.0%.
[12-10-24 12:07:00.612] LOG  : Lua         , 1728727620612> 0> Vehicle spawn rate:.
[12-10-24 12:07:00.612] LOG  : Lua         , 1728727620612> 0> kyheralds: Base.StepVan_Heralds 100.0%.
[12-10-24 12:07:00.613] LOG  : Lua         , 1728727620613> 0> Vehicle spawn rate:.
[12-10-24 12:07:00.613] LOG  : Lua         , 1728727620613> 0> lectromax: Base.Van_LectroMax 100.0%.
[12-10-24 12:07:00.613] LOG  : Lua         , 1728727620613> 0> Vehicle spawn rate:.
[12-10-24 12:07:00.613] LOG  : Lua         , 1728727620613> 0> knoxdisti: Base.Van_KnoxDisti 100.0%.
[12-10-24 12:07:00.613] LOG  : Lua         , 1728727620613> 0> Vehicle spawn rate:.
[12-10-24 12:07:00.613] LOG  : Lua         , 1728727620613> 0> normalburnt: Base.CarNormalBurnt 8.823529%.
[12-10-24 12:07:00.613] LOG  : Lua         , 1728727620613> 0> normalburnt: Base.SmallCarBurnt 0.98039216%.
[12-10-24 12:07:00.613] LOG  : Lua         , 1728727620613> 0> normalburnt: Base.SmallCar02Burnt 6.8627453%.
[12-10-24 12:07:00.613] LOG  : Lua         , 1728727620613> 0> normalburnt: Base.OffRoadBurnt 0.98039216%.
[12-10-24 12:07:00.613] LOG  : Lua         , 1728727620613> 0> normalburnt: Base.PickupBurnt 4.901961%.
[12-10-24 12:07:00.613] LOG  : Lua         , 1728727620613> 0> normalburnt: Base.PickUpVanBurnt 0.0%.
[12-10-24 12:07:00.613] LOG  : Lua         , 1728727620613> 0> normalburnt: Base.SportsCarBurnt 4.901961%.
[12-10-24 12:07:00.613] LOG  : Lua         , 1728727620613> 0> normalburnt: Base.VanSeatsBurnt 0.0%.
[12-10-24 12:07:00.613] LOG  : Lua         , 1728727620613> 0> normalburnt: Base.VanBurnt 0.98039216%.
[12-10-24 12:07:00.613] LOG  : Lua         , 1728727620613> 0> normalburnt: Base.ModernCarBurnt 4.901961%.
[12-10-24 12:07:00.613] LOG  : Lua         , 1728727620613> 0> normalburnt: Base.ModernCar02Burnt 4.901961%.
[12-10-24 12:07:00.613] LOG  : Lua         , 1728727620613> 0> normalburnt: Base.SUVBurnt 4.901961%.
[12-10-24 12:07:00.613] LOG  : Lua         , 1728727620613> 0> normalburnt: Base.TaxiBurnt 4.901961%.
[12-10-24 12:07:00.614] LOG  : Lua         , 1728727620614> 0> normalburnt: Base.LuxuryCarBurnt 0.0%.
[12-10-24 12:07:00.614] LOG  : Lua         , 1728727620614> 0> normalburnt: Base.NormalCrashedBurnt 8.823529%.
[12-10-24 12:07:00.614] LOG  : Lua         , 1728727620614> 0> normalburnt: Base.CarNormalBurntClassic 0.98039216%.
[12-10-24 12:07:00.614] LOG  : Lua         , 1728727620614> 0> normalburnt: Base.Small2CrashedBurnt 6.8627453%.
[12-10-24 12:07:00.614] LOG  : Lua         , 1728727620614> 0> normalburnt: Base.Small2FlippedCrashedBurnt 6.8627453%.
[12-10-24 12:07:00.614] LOG  : Lua         , 1728727620614> 0> normalburnt: Base.SmallCar02BurntClassic 0.0%.
[12-10-24 12:07:00.614] LOG  : Lua         , 1728727620614> 0> normalburnt: Base.ModernCar02BurntClassic 0.0%.
[12-10-24 12:07:00.614] LOG  : Lua         , 1728727620614> 0> normalburnt: Base.ModernCarBurntClassic 0.98039216%.
[12-10-24 12:07:00.614] LOG  : Lua         , 1728727620614> 0> normalburnt: Base.ModernCrashedBurnt 4.901961%.
[12-10-24 12:07:00.614] LOG  : Lua         , 1728727620614> 0> normalburnt: Base.PickupBurntClassic 0.98039216%.
[12-10-24 12:07:00.614] LOG  : Lua         , 1728727620614> 0> normalburnt: Base.SportsCarBurntClassic 0.0%.
[12-10-24 12:07:00.615] LOG  : Lua         , 1728727620615> 0> normalburnt: Base.SUV2CrashedBurnt 4.901961%.
[12-10-24 12:07:00.615] LOG  : Lua         , 1728727620615> 0> normalburnt: Base.SUVBurntClassic 0.0%.
[12-10-24 12:07:00.615] LOG  : Lua         , 1728727620615> 0> normalburnt: Base.Taxi2CrashedBurnt 4.901961%.
[12-10-24 12:07:00.615] LOG  : Lua         , 1728727620615> 0> normalburnt: Base.TaxiBurntClassic 0.0%.
[12-10-24 12:07:00.615] LOG  : Lua         , 1728727620615> 0> normalburnt: Base.Wagon02CrashedBurnt 3.9215686%.
[12-10-24 12:07:00.615] LOG  : Lua         , 1728727620615> 0> normalburnt: Base.WagonCrashedBurnt 3.9215686%.
[12-10-24 12:07:00.615] LOG  : Lua         , 1728727620615> 0> normalburnt: Base.WagonSpecialBloodyCrashedBurnt 3.9215686%.
[12-10-24 12:07:00.615] LOG  : Lua         , 1728727620615> 0> Vehicle spawn rate:.
[12-10-24 12:07:00.615] LOG  : Lua         , 1728727620615> 0> specialburnt: Base.NormalCarBurntPolice 10.638298%.
[12-10-24 12:07:00.615] LOG  : Lua         , 1728727620615> 0> specialburnt: Base.AmbulanceBurnt 20.212767%.
[12-10-24 12:07:00.615] LOG  : Lua         , 1728727620615> 0> specialburnt: Base.VanRadioBurnt 20.212767%.
[12-10-24 12:07:00.615] LOG  : Lua         , 1728727620615> 0> specialburnt: Base.PickupSpecialBurnt 4.255319%.
[12-10-24 12:07:00.615] LOG  : Lua         , 1728727620615> 0> specialburnt: Base.PickUpVanLightsBurnt 4.255319%.
[12-10-24 12:07:00.615] LOG  : Lua         , 1728727620615> 0> specialburnt: Base.AmbulanceBurntClassic 1.0638298%.
[12-10-24 12:07:00.615] LOG  : Lua         , 1728727620615> 0> specialburnt: Base.NormalCarBurntPoliceClassic 1.0638298%.
[12-10-24 12:07:00.615] LOG  : Lua         , 1728727620615> 0> specialburnt: Base.NormalCarBurntRanger 9.574468%.
[12-10-24 12:07:00.615] LOG  : Lua         , 1728727620615> 0> specialburnt: Base.PickupSpecialPoliceBurnt 4.255319%.
[12-10-24 12:07:00.615] LOG  : Lua         , 1728727620615> 0> specialburnt: Base.PickupSpecialFireBurnt 4.255319%.
[12-10-24 12:07:00.616] LOG  : Lua         , 1728727620616> 0> specialburnt: Base.PickupSpecialFossoilBurnt 4.255319%.
[12-10-24 12:07:00.616] LOG  : Lua         , 1728727620616> 0> specialburnt: Base.PickupSpecialBurntClassic 1.0638298%.
[12-10-24 12:07:00.616] LOG  : Lua         , 1728727620616> 0> specialburnt: Base.PickUpVanLightsFossoilBurnt 4.255319%.
[12-10-24 12:07:00.616] LOG  : Lua         , 1728727620616> 0> specialburnt: Base.PickUpVanLightsPoliceBurnt 4.255319%.
[12-10-24 12:07:00.616] LOG  : Lua         , 1728727620616> 0> specialburnt: Base.PickUpVanLightsRangerBurnt 4.255319%.
[12-10-24 12:07:00.616] LOG  : Lua         , 1728727620616> 0> specialburnt: Base.PickUpVanLightsBurntClassic 1.0638298%.
[12-10-24 12:07:00.616] LOG  : Lua         , 1728727620616> 0> specialburnt: Base.VanRadioBurntClassic 1.0638298%.
[12-10-24 12:07:00.616] LOG  : Lua         , 1728727620616> 0> Vehicle spawn rate:.
[12-10-24 12:07:00.616] LOG  : Lua         , 1728727620616> 0> military: Base.74amgeneralM151A2 3.0054646%.
[12-10-24 12:07:00.616] LOG  : Lua         , 1728727620616> 0> military: Base.74amgeneralM151A2MP 2.0491805%.
[12-10-24 12:07:00.616] LOG  : Lua         , 1728727620616> 0> military: Base.74amgeneralM151A2Burnt 1.5027323%.
[12-10-24 12:07:00.616] LOG  : Lua         , 1728727620616> 0> military: Base.78amgeneralM35A2 3.0054646%.
[12-10-24 12:07:00.616] LOG  : Lua         , 1728727620616> 0> military: Base.78amgeneralM35A2Burnt 1.5027323%.
[12-10-24 12:07:00.616] LOG  : Lua         , 1728727620616> 0> military: Base.78amgeneralM49A2C 2.4590166%.
[12-10-24 12:07:00.616] LOG  : Lua         , 1728727620616> 0> military: Base.78amgeneralM50A3 2.0491805%.
[12-10-24 12:07:00.616] LOG  : Lua         , 1728727620616> 0> military: Base.82oshkoshM911 4.098361%.
[12-10-24 12:07:00.616] LOG  : Lua         , 1728727620616> 0> military: Base.82oshkoshM911B 1.0928962%.
[12-10-24 12:07:00.616] LOG  : Lua         , 1728727620616> 0> military: Base.82oshkoshM911Burnt 0.68306017%.
[12-10-24 12:07:00.616] LOG  : Lua         , 1728727620616> 0> military: Base.TrailerM127stake 3.4153006%.
[12-10-24 12:07:00.617] LOG  : Lua         , 1728727620617> 0> military: Base.TrailerM128van 3.4153006%.
[12-10-24 12:07:00.617] LOG  : Lua         , 1728727620617> 0> military: Base.TrailerM129van 3.4153006%.
[12-10-24 12:07:00.617] LOG  : Lua         , 1728727620617> 0> military: Base.TrailerM747lowbed 3.4153006%.
[12-10-24 12:07:00.617] LOG  : Lua         , 1728727620617> 0> military: Base.TrailerM967tanker 3.4153006%.
[12-10-24 12:07:00.617] LOG  : Lua         , 1728727620617> 0> military: Base.86oshkoshUSMC 3.4153006%.
[12-10-24 12:07:00.617] LOG  : Lua         , 1728727620617> 0> military: Base.86oshkoshFRTR55 1.3661203%.
[12-10-24 12:07:00.617] LOG  : Lua         , 1728727620617> 0> military: Base.86oshkoshP19ABurnt 0.68306017%.
[12-10-24 12:07:00.617] LOG  : Lua         , 1728727620617> 0> military: Base.TrailerM1082 3.4153006%.
[12-10-24 12:07:00.617] LOG  : Lua         , 1728727620617> 0> military: Base.TrailerM1082tarp 3.4153006%.
[12-10-24 12:07:00.617] LOG  : Lua         , 1728727620617> 0> military: Base.TrailerM1095 3.4153006%.
[12-10-24 12:07:00.617] LOG  : Lua         , 1728727620617> 0> military: Base.TrailerM1095tarp 3.4153006%.
[12-10-24 12:07:00.617] LOG  : Lua         , 1728727620617> 0> military: Base.92amgeneralM998 2.7322407%.
[12-10-24 12:07:00.617] LOG  : Lua         , 1728727620617> 0> military: Base.92amgeneralM998Burnt 1.3661203%.
[12-10-24 12:07:00.617] LOG  : Lua         , 1728727620617> 0> military: Base.TrailerM101A3cargo 2.0491805%.
[12-10-24 12:07:00.617] LOG  : Lua         , 1728727620617> 0> military: Base.SuperBulldozer 0.27322406%.
[12-10-24 12:07:00.617] LOG  : Lua         , 1728727620617> 0> military: Base.hmmwvht 6.830601%.
[12-10-24 12:07:00.617] LOG  : Lua         , 1728727620617> 0> military: Base.hmmwvtr 3.4153006%.
[12-10-24 12:07:00.618] LOG  : Lua         , 1728727620618> 0> military: Base.m151canvas 6.830601%.
[12-10-24 12:07:00.618] LOG  : Lua         , 1728727620618> 0> military: Base.m35a2bed 2.7322407%.
[12-10-24 12:07:00.618] LOG  : Lua         , 1728727620618> 0> military: Base.m35a2covered 2.7322407%.
[12-10-24 12:07:00.618] LOG  : Lua         , 1728727620618> 0> military: Base.m35a2fuel 1.3661203%.
[12-10-24 12:07:00.618] LOG  : Lua         , 1728727620618> 0> military: Base.isoContainer2 1.3661203%.
[12-10-24 12:07:00.618] LOG  : Lua         , 1728727620618> 0> military: Base.isoContainer3tanker 1.3661203%.
[12-10-24 12:07:00.618] LOG  : Lua         , 1728727620618> 0> military: Base.TrailerM967Water 2.0491805%.
[12-10-24 12:07:00.618] LOG  : Lua         , 1728727620618> 0> military: Base.m50water 1.0928962%.
[12-10-24 12:07:00.618] LOG  : Lua         , 1728727620618> 0> military: Rotators.TrailerM967tankerWater 1.3661203%.
[12-10-24 12:07:00.618] LOG  : Lua         , 1728727620618> 0> military: Rotators.TrailerWaterSmall 2.0491805%.
[12-10-24 12:07:00.618] LOG  : Lua         , 1728727620618> 0> military: Rotators.TrailerWaterBig 2.7322407%.
[12-10-24 12:07:00.618] LOG  : Lua         , 1728727620618> 0> Vehicle spawn rate:.
[12-10-24 12:07:00.618] LOG  : Lua         , 1728727620618> 0> farm: Base.82oshkoshM911 2.3696682%.
[12-10-24 12:07:00.618] LOG  : Lua         , 1728727620618> 0> farm: Base.82oshkoshM911B 1.1848341%.
[12-10-24 12:07:00.618] LOG  : Lua         , 1728727620618> 0> farm: Base.82oshkoshM911Burnt 1.1848341%.
[12-10-24 12:07:00.618] LOG  : Lua         , 1728727620618> 0> farm: Base.TrailerM127stake 2.3696682%.
[12-10-24 12:07:00.618] LOG  : Lua         , 1728727620618> 0> farm: Base.TrailerM128van 2.3696682%.
