[28-09-24 23:40:58.887] LOG  : General     , 1727559658887> 0> Tsarcraft.VinylMaxPayne: DisplayCategory, MediaA.
[28-09-24 23:41:58.157] LOG  : General     , 1727559718157> 0> [CraftHelperContinued] Loaded Skill Professions in 0.002 seconds.
[28-09-24 23:41:58.157] LOG  : General     , 1727559718157> 0> [CraftHelperContinued] 22 skill professions loaded..
[28-09-24 23:41:58.157] LOG  : General     , 1727559718157> 0> [CraftHelperContinued] Loaded all in 0.884 seconds.
[28-09-24 23:41:58.177] LOG  : General     , 1727559718177> 0> [CraftHelperContinued] Removed 307 hidden items.
[28-09-24 23:41:58.728] LOG  : General     , 1727559718728> 0> [CraftHelperContinued] Removed 123 hidden recipes in CHC_window.
[28-09-24 23:41:59.701] LOG  : General     , 1727559719701> 0> [CraftHelperContinued] Removed 123 hidden recipes in CHC_window.
[28-09-24 23:41:59.707] LOG  : General     , 1727559719707> 0> [CraftHelperContinued] No recipes to update state.
[28-09-24 23:41:59.709] LOG  : General     , 1727559719709> 0> [CraftHelperContinued] Initialised. Mod version: 1.9.
[28-09-24 23:41:59.709] LOG  : Network     , 1727559719709> 0> [28-09-24 23:41:59.709] > ConnectionManager: [send-packet] "player-connect" connection: guid=1727559357870448 ip=176.57.174.110 steam-id=76561197983853879 access="admin" username="Shuffmayn" connection-type="UDPRakNet".
[28-09-24 23:41:59.710] LOG  : General     , 1727559719710> 0> Waiting for player-connect response from server.
[28-09-24 23:41:59.721] LOG  : Network     , 1727559719721> 0> Processing delayed packets....
[28-09-24 23:41:59.724] WARN : Multiplayer , 1727559719724> 0> ActionPacket.process> Action error: player id=8 not fond.
[28-09-24 23:41:59.725] WARN : Multiplayer , 1727559719725> 0> ActionPacket.process> Action error: player id=8 not fond.
[28-09-24 23:41:59.725] WARN : Multiplayer , 1727559719725> 0> ActionPacket.process> Action error: player id=8 not fond.
[28-09-24 23:41:59.725] WARN : Multiplayer , 1727559719725> 0> ActionPacket.process> Action error: player id=8 not fond.
[28-09-24 23:41:59.725] WARN : Multiplayer , 1727559719725> 0> ActionPacket.process> Action error: player id=8 not fond.
[28-09-24 23:41:59.725] WARN : Multiplayer , 1727559719725> 0> ActionPacket.process> Action error: player id=8 not fond.
[28-09-24 23:41:59.725] WARN : Multiplayer , 1727559719725> 0> ActionPacket.process> Action error: player id=8 not fond.
[28-09-24 23:41:59.725] WARN : Multiplayer , 1727559719725> 0> ActionPacket.process> Action error: player id=8 not fond.
[28-09-24 23:41:59.725] WARN : Multiplayer , 1727559719725> 0> ActionPacket.process> Action error: player id=8 not fond.
[28-09-24 23:41:59.725] WARN : Multiplayer , 1727559719725> 0> ActionPacket.process> Action error: player id=8 not fond.
[28-09-24 23:41:59.807] LOG  : General     , 1727559719807> 0> LuaNet: Loading....
[28-09-24 23:41:59.810] WARN : General     , 1727559719810> 0> GameClient.receivePlayerConnect> ReceivePlayerConnect: guid=1727559357870448 mtu=1492 connection-type=UDPRakNet.
[28-09-24 23:41:59.812] LOG  : General     , 1727559719812> 0> Warning, root node parent is always null..
[28-09-24 23:41:59.820] LOG  : General     , 1727559719820> 0> Warning, root node parent is always null..
[28-09-24 23:41:59.830] LOG  : Network     , 1727559719830> 0> [28-09-24 23:41:59.830] > ZNet: UpdateRichPresenceConnectionInfo: status=In game, connect=+connect 176.57.174.110:29000.
[28-09-24 23:42:00.274] LOG  : General     , 1727559720274> 0> FirstNAME:Shuffmayn.
[28-09-24 23:42:00.276] LOG  : General     , 1727559720276> 0> FirstNAME:Shuffmayn.
[28-09-24 23:42:00.277] LOG  : General     , 1727559720277> 0> FirstNAME:Shuffmayn.
[28-09-24 23:42:00.565] DEBUG: Vehicle     , 1727559720565> 0> CarController.<init>                > Vehicle vid=233 type=Base.87suburban has been added at (10694,780273;9925,500000;0,324490) auth=vid:Base.87suburban(233) pid:(-1) auth=Server static=false active=false.
[28-09-24 23:42:00.578] DEBUG: Vehicle     , 1727559720578> 0> CarController.<init>                > Vehicle vid=231 type=Base.83hilux has been added at (10752,500000;9924,549805;0,324490) auth=vid:Base.83hilux(231) pid:(-1) auth=Server static=false active=false.
[28-09-24 23:42:00.583] DEBUG: Vehicle     , 1727559720583> 0> CarController.<init>                > Vehicle vid=230 type=Base.90ramlb has been added at (10607,709961;9928,500000;0,354460) auth=vid:Base.90ramlb(230) pid:(-1) auth=Server static=false active=false.
[28-09-24 23:42:00.585] DEBUG: Vehicle     , 1727559720585> 0> CarController.<init>                > Vehicle vid=229 type=Base.90ramlb has been added at (10615,290039;9923,500000;0,354460) auth=vid:Base.90ramlb(229) pid:(-1) auth=Server static=false active=false.
[28-09-24 23:42:00.587] DEBUG: Vehicle     , 1727559720587> 0> CarController.<init>                > Vehicle vid=228 type=Base.AMC_bmw_classic has been added at (10634,004883;9926,500000;0,000000) auth=vid:Base.AMC_bmw_classic(228) pid:(-1) auth=Server static=false active=false.
[28-09-24 23:42:00.596] DEBUG: Vehicle     , 1727559720596> 0> CarController.<init>                > Vehicle vid=255 type=Base.f700flatbed has been added at (10689,124023;9799,152344;0,299701) auth=vid:Base.f700flatbed(255) pid:(-1) auth=Server static=false active=false.
[28-09-24 23:42:00.599] DEBUG: Vehicle     , 1727559720599> 0> CarController.<init>                > Vehicle vid=254 type=Base.PickUpTruckLightsFire has been added at (10710,625977;9790,535156;0,358433) auth=vid:Base.PickUpTruckLightsFire(254) pid:(-1) auth=Server static=false active=false.
[28-09-24 23:42:00.601] DEBUG: Vehicle     , 1727559720601> 0> CarController.<init>                > Vehicle vid=252 type=Base.93townCarLimo has been added at (10675,150391;9814,760742;0,249279) auth=vid:Base.93townCarLimo(252) pid:(-1) auth=Server static=false active=false.
[28-09-24 23:42:00.609] DEBUG: Vehicle     , 1727559720609> 0> CarController.<init>                > Vehicle vid=251 type=Base.86econoline has been added at (10679,640625;9811,937500;0,283645) auth=vid:Base.86econoline(251) pid:(-1) auth=Server static=false active=false.
[28-09-24 23:42:00.611] DEBUG: Vehicle     , 1727559720611> 0> CarController.<init>                > Vehicle vid=250 type=Rotators.TrailerWaterBig has been added at (10674,125000;9811,704102;0,000000) auth=vid:Rotators.TrailerWaterBig(250) pid:(-1) auth=Server static=false active=false.
[28-09-24 23:42:00.615] DEBUG: Vehicle     , 1727559720615> 0> CarController.<init>                > Vehicle vid=249 type=Base.isuzuboxmccoy has been added at (10676,568359;9817,175781;0,267500) auth=vid:Base.isuzuboxmccoy(249) pid:(-1) auth=Server static=false active=false.
[28-09-24 23:42:00.617] DEBUG: Vehicle     , 1727559720617> 0> CarController.<init>                > Vehicle vid=248 type=Base.86fordE150long has been added at (10675,889648;9821,806641;0,235879) auth=vid:Base.86fordE150long(248) pid:(-1) auth=Server static=false active=false.
[28-09-24 23:42:00.621] DEBUG: Vehicle     , 1727559720621> 0> CarController.<init>                > Vehicle vid=247 type=Base.87fordB700school has been added at (10680,388672;9834,633789;0,307710) auth=vid:Base.87fordB700school(247) pid:(-1) auth=Server static=false active=false.
[28-09-24 23:42:00.625] DEBUG: Vehicle     , 1727559720625> 0> CarController.<init>                > Vehicle vid=246 type=Base.TrailerKbac has been added at (10699,248047;9810,909180;0,000000) auth=vid:Base.TrailerKbac(246) pid:(-1) auth=Server static=false active=false.
[28-09-24 23:42:00.626] DEBUG: Vehicle     , 1727559720626> 0> CarController.<init>                > Vehicle vid=245 type=Base.91chevys10 has been added at (10681,500000;9886,549805;0,324490) auth=vid:Base.91chevys10(245) pid:(-1) auth=Server static=false active=false.
[28-09-24 23:42:00.628] DEBUG: Vehicle     , 1727559720628> 0> CarController.<init>                > Vehicle vid=244 type=Base.85vicsed has been added at (10754,620117;9860,083984;0,321250) auth=vid:Base.85vicsed(244) pid:(-1) auth=Server static=false active=false.
[28-09-24 23:42:00.629] DEBUG: Vehicle     , 1727559720629> 0> CarController.<init>                > Vehicle vid=243 type=Base.CarSmallSmashedLeft has been added at (10757,465820;9860,103516;0,199373) auth=vid:Base.CarSmallSmashedLeft(243) pid:(-1) auth=Server static=false active=false.
[28-09-24 23:42:00.630] DEBUG: Vehicle     , 1727559720630> 0> CarController.<init>                > Vehicle vid=242 type=Base.87c10sb has been added at (10620,500000;9782,509766;0,291076) auth=vid:Base.87c10sb(242) pid:(-1) auth=Server static=false active=false.
[28-09-24 23:42:00.632] DEBUG: Vehicle     , 1727559720632> 0> CarController.<init>                > Vehicle vid=241 type=Base.TrailerKbac has been added at (10626,500000;9782,004883;0,000000) auth=vid:Base.TrailerKbac(241) pid:(-1) auth=Server static=false active=false.
[28-09-24 23:42:02.766] ERROR: General     , 1727559722766> 9.311.718.297> ProcessedAiScene.processAiScene> No such mesh "doorheavyrear".
[28-09-24 23:42:08.445] LOG  : General     , 1727559728445> 9.311.723.976> couldn't find item null.
[28-09-24 23:42:08.447] WARN : Lua         , 1727559728447> 9.311.723.978> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[28-09-24 23:42:10.012] LOG  : General     , 1727559730012> 9.311.725.543> couldn't find item null.
[28-09-24 23:42:10.014] WARN : Lua         , 1727559730014> 9.311.725.545> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[28-09-24 23:42:11.679] WARN : General     , 1727559731679> 9.311.727.209> GameSounds.getOrCreateSound> no GameSound called "SewingScissors", adding a new one.
[28-09-24 23:42:11.811] WARN : Lua         , 1727559731811> 9.311.727.342> LuaManager$GlobalObject.require> require("NVAPI/ctrl/instance") failed.
[28-09-24 23:42:12.262] LOG  : General     , 1727559732262> 9.311.727.792> *******************************************.
[28-09-24 23:42:12.262] LOG  : General     , 1727559732262> 9.311.727.792> ** SANDBOXVARS TRANSFERED TO MOD OPTIONS **.
[28-09-24 23:42:12.262] LOG  : General     , 1727559732262> 9.311.727.792> *******************************************.
[28-09-24 23:42:12.262] LOG  : General     , 1727559732262> 9.311.727.793> Show Hit Damage = 	false.
[28-09-24 23:42:12.262] LOG  : General     , 1727559732262> 9.311.727.793> Show Range/Hit% = 	false.
[28-09-24 23:42:12.262] LOG  : General     , 1727559732262> 9.311.727.793> Show Weapon Info = 	1.
[28-09-24 23:42:12.262] LOG  : General     , 1727559732262> 9.311.727.793> Show Ammunition = 	true.
[28-09-24 23:42:12.262] LOG  : General     , 1727559732262> 9.311.727.793> Movement Gauge = 	true.
[28-09-24 23:42:12.262] LOG  : General     , 1727559732262> 9.311.727.793> Dynamic Recoil System = 	true.
[28-09-24 23:42:12.262] LOG  : General     , 1727559732262> 9.311.727.793> Dynamic Range System = 	1.
[28-09-24 23:42:12.263] LOG  : General     , 1727559732263> 9.311.727.793> Reset Sight Picture = 	true.
[28-09-24 23:42:12.263] LOG  : General     , 1727559732263> 9.311.727.793> Firearm Jamm = 	4.
[28-09-24 23:42:12.263] LOG  : General     , 1727559732263> 9.311.727.793> Firearms never Break = 	false.
[28-09-24 23:42:12.263] LOG  : General     , 1727559732263> 9.311.727.793> Attachements break on melee = 	5.
[28-09-24 23:42:12.263] LOG  : General     , 1727559732263> 9.311.727.793> attachements break on fire = 	5.
[28-09-24 23:42:12.263] LOG  : General     , 1727559732263> 9.311.727.793> Supression Level = 	3.
[28-09-24 23:42:12.263] LOG  : General     , 1727559732263> 9.311.727.793> Bass sound Level = 	1.
[28-09-24 23:42:12.263] LOG  : General     , 1727559732263> 9.311.727.793> Luncher range multiplier = 	1.
[28-09-24 23:42:12.263] LOG  : General     , 1727559732263> 9.311.727.793> Vehicule penalty = 	false.
[28-09-24 23:42:12.263] LOG  : General     , 1727559732263> 9.311.727.793> Debug Confirmation level = 	2.
[28-09-24 23:42:12.263] LOG  : General     , 1727559732263> 9.311.727.793> Use vanilla shot sound brita's = 	false.
[28-09-24 23:42:12.263] LOG  : General     , 1727559732263> 9.311.727.793> Eject Spend shells  = 	11.
[28-09-24 23:42:12.263] LOG  : General     , 1727559732263> 9.311.727.794> Type (Bow / Crossbow) = 	6.
[28-09-24 23:42:12.263] LOG  : General     , 1727559732263> 9.311.727.794> Type (Flame Thrower) = 	2.
[28-09-24 23:42:12.263] LOG  : General     , 1727559732263> 9.311.727.794> dropdown22 = 	3.
[28-09-24 23:42:12.263] LOG  : General     , 1727559732263> 9.311.727.794> dropdown23 = 	2.
[28-09-24 23:42:12.263] LOG  : General     , 1727559732263> 9.311.727.794> dropdown24 = 	4.
[28-09-24 23:42:12.263] LOG  : General     , 1727559732263> 9.311.727.794> dropdown25 = 	6.
[28-09-24 23:42:12.264] LOG  : General     , 1727559732264> 9.311.727.794> dropdown26 = 	6.
[28-09-24 23:42:12.264] LOG  : General     , 1727559732264> 9.311.727.794> dropdown27 = 	6.
[28-09-24 23:42:12.264] LOG  : General     , 1727559732264> 9.311.727.794> dropdown28 = 	3.
[28-09-24 23:42:12.264] LOG  : General     , 1727559732264> 9.311.727.794> dropdown29 = 	4.
[28-09-24 23:42:12.264] LOG  : General     , 1727559732264> 9.311.727.794> dropdown30 = 	5.
[28-09-24 23:42:12.264] LOG  : General     , 1727559732264> 9.311.727.794> dropdown31 = 	4.
[28-09-24 23:42:12.264] LOG  : General     , 1727559732264> 9.311.727.794> dropdown32 = 	3.
[28-09-24 23:42:12.264] LOG  : General     , 1727559732264> 9.311.727.794> dropdown33 = 	11.
[28-09-24 23:42:12.264] LOG  : General     , 1727559732264> 9.311.727.794> dropdown34 = 	11.
[28-09-24 23:42:12.264] LOG  : General     , 1727559732264> 9.311.727.794> dropdown35 = 	11.
[28-09-24 23:42:12.264] LOG  : General     , 1727559732264> 9.311.727.794> dropdown36 = 	11.
[28-09-24 23:42:12.264] LOG  : General     , 1727559732264> 9.311.727.795> dropdown37 = 	11.
[28-09-24 23:42:12.264] LOG  : General     , 1727559732264> 9.311.727.795> dropdown38 = 	11.
[28-09-24 23:42:12.264] LOG  : General     , 1727559732264> 9.311.727.795> dropdown39 = 	11.
[28-09-24 23:42:12.264] LOG  : General     , 1727559732264> 9.311.727.795> dropdown40 = 	11.
[28-09-24 23:42:12.264] LOG  : General     , 1727559732264> 9.311.727.795> dropdown41 = 	6.
[28-09-24 23:42:12.264] LOG  : General     , 1727559732264> 9.311.727.795> dropdown42 = 	2.
[28-09-24 23:42:12.264] LOG  : General     , 1727559732264> 9.311.727.795> dropdown43 = 	2.
[28-09-24 23:42:12.265] LOG  : General     , 1727559732265> 9.311.727.795> dropdown44 = 	6.
[28-09-24 23:42:12.265] LOG  : General     , 1727559732265> 9.311.727.795> dropdown45 = 	2.
[28-09-24 23:42:12.265] LOG  : General     , 1727559732265> 9.311.727.795> dropdown46 = 	4.
[28-09-24 23:42:12.265] LOG  : General     , 1727559732265> 9.311.727.795> dropdown47 = 	5.
[28-09-24 23:42:12.265] LOG  : General     , 1727559732265> 9.311.727.795> dropdown48 = 	4.
[28-09-24 23:42:12.265] LOG  : General     , 1727559732265> 9.311.727.795> dropdown49 = 	5.
[28-09-24 23:42:12.265] LOG  : General     , 1727559732265> 9.311.727.795> dropdown50 = 	6.
[28-09-24 23:42:12.265] LOG  : General     , 1727559732265> 9.311.727.795> dropdown51 = 	6.
[28-09-24 23:42:12.265] LOG  : General     , 1727559732265> 9.311.727.795> dropdown52 = 	4.
[28-09-24 23:42:12.265] LOG  : General     , 1727559732265> 9.311.727.795> dropdown53 = 	3.
[28-09-24 23:42:12.265] LOG  : General     , 1727559732265> 9.311.727.795> dropdown54 = 	3.
[28-09-24 23:42:12.265] LOG  : General     , 1727559732265> 9.311.727.795> dropdown55 = 	4.
[28-09-24 23:42:12.265] LOG  : General     , 1727559732265> 9.311.727.795> dropdown56 = 	6.
[28-09-24 23:42:12.265] LOG  : General     , 1727559732265> 9.311.727.796> dropdown57 = 	5.
[28-09-24 23:42:12.265] LOG  : General     , 1727559732265> 9.311.727.796> dropdown58 = 	6.
[28-09-24 23:42:12.265] LOG  : General     , 1727559732265> 9.311.727.796> dropdown59 = 	4.
[28-09-24 23:42:12.265] LOG  : General     , 1727559732265> 9.311.727.796> dropdown60 = 	5.
[28-09-24 23:42:12.266] LOG  : General     , 1727559732265> 9.311.727.796> dropdown61 = 	6.
[28-09-24 23:42:12.266] LOG  : General     , 1727559732266> 9.311.727.796> dropdown62 = 	6.
[28-09-24 23:42:12.266] LOG  : General     , 1727559732266> 9.311.727.796> dropdown63 = 	2.
[28-09-24 23:42:12.266] LOG  : General     , 1727559732266> 9.311.727.796> dropdown64 = 	2.
[28-09-24 23:42:12.266] LOG  : General     , 1727559732266> 9.311.727.796> dropdown65 = 	2.
[28-09-24 23:42:12.266] LOG  : General     , 1727559732266> 9.311.727.796> dropdown66 = 	2.
[28-09-24 23:42:12.266] LOG  : General     , 1727559732266> 9.311.727.797> dropdown67 = 	2.
[28-09-24 23:42:12.266] LOG  : General     , 1727559732266> 9.311.727.797> dropdown68 = 	2.
[28-09-24 23:42:12.266] LOG  : General     , 1727559732266> 9.311.727.797> dropdown69 = 	6.
[28-09-24 23:42:12.266] LOG  : General     , 1727559732266> 9.311.727.797> dropdown70 = 	4.
[28-09-24 23:42:12.266] LOG  : General     , 1727559732266> 9.311.727.797> dropdown71 = 	3.
[28-09-24 23:42:12.266] LOG  : General     , 1727559732266> 9.311.727.797> dropdown72 = 	2.
[28-09-24 23:42:12.267] LOG  : General     , 1727559732267> 9.311.727.797> dropdown73 = 	2.
[28-09-24 23:42:12.267] LOG  : General     , 1727559732267> 9.311.727.797> dropdown74 = 	3.
[28-09-24 23:42:12.267] LOG  : General     , 1727559732267> 9.311.727.797> dropdown75 = 	4.
[28-09-24 23:42:12.267] LOG  : General     , 1727559732267> 9.311.727.797> dropdown76 = 	3.
[28-09-24 23:42:12.267] LOG  : General     , 1727559732267> 9.311.727.797> dropdown77 = 	2.
[28-09-24 23:42:12.267] LOG  : General     , 1727559732267> 9.311.727.798> dropdown78 = 	4.
[28-09-24 23:42:12.267] LOG  : General     , 1727559732267> 9.311.727.798> dropdown79 = 	2.
[28-09-24 23:42:12.267] LOG  : General     , 1727559732267> 9.311.727.798> dropdown80 = 	6.
[28-09-24 23:42:12.267] LOG  : General     , 1727559732267> 9.311.727.798> dropdown81 = 	5.
[28-09-24 23:42:12.267] LOG  : General     , 1727559732267> 9.311.727.798> dropdown82 = 	1.
[28-09-24 23:42:12.267] LOG  : General     , 1727559732267> 9.311.727.798> dropdown83 = 	1.
[28-09-24 23:42:12.267] LOG  : General     , 1727559732267> 9.311.727.798> dropdown84 = 	1.
[28-09-24 23:42:12.268] LOG  : General     , 1727559732268> 9.311.727.798> dropdown85 = 	1.
[28-09-24 23:42:12.268] LOG  : General     , 1727559732268> 9.311.727.798> dropdown86 = 	1.
[28-09-24 23:42:12.268] LOG  : General     , 1727559732268> 9.311.727.798> dropdown87 = 	1.
[28-09-24 23:42:12.268] LOG  : General     , 1727559732268> 9.311.727.798> dropdown88 = 	1.
[28-09-24 23:42:12.268] LOG  : General     , 1727559732268> 9.311.727.798> dropdown89 = 	1.
[28-09-24 23:42:12.268] LOG  : General     , 1727559732268> 9.311.727.798> dropdown90 = 	2.
[28-09-24 23:42:12.268] LOG  : General     , 1727559732268> 9.311.727.798> dropdown91 = 	2.
