[20-10-24 22:49:50.801] LOG  : General     , 1729457390801> 2.745.655.329> Base.Wallet3: DisplayCategory, Junk.
[20-10-24 23:21:11.438] LOG  : Lua         , 1729459271438> 2.747.535.999> agrofarm: Base.TrailerAgroseeder 33.0%.
[20-10-24 23:21:11.438] LOG  : Lua         , 1729459271438> 2.747.535.999> Vehicle spawn rate:.
[20-10-24 23:21:11.438] LOG  : Lua         , 1729459271438> 2.747.535.999> agrotractor: Base.Agrotractor 100.0%.
[20-10-24 23:21:11.438] LOG  : Lua         , 1729459271438> 2.747.535.999> Vehicle spawn rate:.
[20-10-24 23:21:11.438] LOG  : Lua         , 1729459271438> 2.747.535.999> agrotrailers: Base.TrailerAgroplough 50.0%.
[20-10-24 23:21:11.438] LOG  : Lua         , 1729459271438> 2.747.535.999> agrotrailers: Base.TrailerAgroseeder 50.0%.
[20-10-24 23:21:11.438] LOG  : Lua         , 1729459271438> 2.747.535.999> Vehicle spawn rate:.
[20-10-24 23:21:11.438] LOG  : Lua         , 1729459271438> 2.747.535.999> sea: Base.BoatSailingYacht 50.0%.
[20-10-24 23:21:11.439] LOG  : Lua         , 1729459271439> 2.747.535.999> sea: Base.BoatMotor 50.0%.
[20-10-24 23:21:11.439] LOG  : Lua         , 1729459271439> 2.747.535.999> Vehicle spawn rate:.
[20-10-24 23:21:11.439] LOG  : Lua         , 1729459271439> 2.747.535.999> river: Base.BoatSailingYacht 50.0%.
[20-10-24 23:21:11.439] LOG  : Lua         , 1729459271439> 2.747.535.999> river: Base.BoatMotor 50.0%.
[20-10-24 23:21:11.439] LOG  : Lua         , 1729459271439> 2.747.535.999> Vehicle spawn rate:.
[20-10-24 23:21:11.439] LOG  : Lua         , 1729459271439> 2.747.535.999> harbour: Base.BoatMotor 50.0%.
[20-10-24 23:21:11.439] LOG  : Lua         , 1729459271439> 2.747.535.999> harbour: Base.BoatSailingYacht 50.0%.
[20-10-24 23:21:11.439] LOG  : Lua         , 1729459271439> 2.747.536.000> Vehicle spawn rate:.
[20-10-24 23:21:11.439] LOG  : Lua         , 1729459271439> 2.747.536.000> smallboat: Base.BoatMotor 100.0%.
[20-10-24 23:21:11.439] LOG  : Lua         , 1729459271439> 2.747.536.000> Vehicle spawn rate:.
[20-10-24 23:21:11.439] LOG  : Lua         , 1729459271439> 2.747.536.000> middleboat: Base.BoatMotor 100.0%.
[20-10-24 23:21:11.439] LOG  : Lua         , 1729459271439> 2.747.536.000> Vehicle spawn rate:.
[20-10-24 23:21:11.439] LOG  : Lua         , 1729459271439> 2.747.536.000> bigboat: Base.BoatSailingYacht 100.0%.
[20-10-24 23:21:11.439] LOG  : Lua         , 1729459271439> 2.747.536.000> Vehicle spawn rate:.
[20-10-24 23:21:11.439] LOG  : Lua         , 1729459271439> 2.747.536.000> shipwreckland: Base.BoatSailingYacht_shipwreckland 100.0%.
[20-10-24 23:21:11.439] LOG  : Lua         , 1729459271439> 2.747.536.000> Vehicle spawn rate:.
[20-10-24 23:21:11.439] LOG  : Lua         , 1729459271439> 2.747.536.000> shipwreckwater: Base.BoatSailingYacht_shipwreckwater 100.0%.
[20-10-24 23:21:11.440] LOG  : Lua         , 1729459271440> 2.747.536.000> Vehicle spawn rate:.
[20-10-24 23:21:11.440] LOG  : Lua         , 1729459271440> 2.747.536.000> Vehicle spawn rate:.
[20-10-24 23:21:11.440] LOG  : Lua         , 1729459271440> 2.747.536.000> military_light_veh: Base.74amgeneralM151A2 6.3400574%.
[20-10-24 23:21:11.440] LOG  : Lua         , 1729459271440> 2.747.536.000> military_light_veh: Base.74amgeneralM151A2MP 4.3227663%.
[20-10-24 23:21:11.440] LOG  : Lua         , 1729459271440> 2.747.536.000> military_light_veh: Base.74amgeneralM151A2Burnt 3.1700287%.
[20-10-24 23:21:11.440] LOG  : Lua         , 1729459271440> 2.747.536.000> military_light_veh: Base.78amgeneralM35A2 6.3400574%.
[20-10-24 23:21:11.440] LOG  : Lua         , 1729459271440> 2.747.536.000> military_light_veh: Base.78amgeneralM35A2Burnt 3.1700287%.
[20-10-24 23:21:11.440] LOG  : Lua         , 1729459271440> 2.747.536.000> military_light_veh: Base.78amgeneralM49A2C 5.1873198%.
[20-10-24 23:21:11.440] LOG  : Lua         , 1729459271440> 2.747.536.001> military_light_veh: Base.78amgeneralM50A3 4.3227663%.
[20-10-24 23:21:11.440] LOG  : Lua         , 1729459271440> 2.747.536.001> military_light_veh: Base.78amgeneralM62 4.610951%.
[20-10-24 23:21:11.440] LOG  : Lua         , 1729459271440> 2.747.536.001> military_light_veh: Base.92amgeneralM998 5.7636886%.
[20-10-24 23:21:11.440] LOG  : Lua         , 1729459271440> 2.747.536.001> military_light_veh: Base.SuperBulldozer 0.57636887%.
[20-10-24 23:21:11.440] LOG  : Lua         , 1729459271440> 2.747.536.001> military_light_veh: Base.hmmwvht 14.409222%.
[20-10-24 23:21:11.440] LOG  : Lua         , 1729459271440> 2.747.536.001> military_light_veh: Base.hmmwvtr 7.204611%.
[20-10-24 23:21:11.440] LOG  : Lua         , 1729459271440> 2.747.536.001> military_light_veh: Base.m151canvas 14.409222%.
[20-10-24 23:21:11.440] LOG  : Lua         , 1729459271440> 2.747.536.001> military_light_veh: Base.m35a2bed 5.7636886%.
[20-10-24 23:21:11.440] LOG  : Lua         , 1729459271440> 2.747.536.001> military_light_veh: Base.m35a2covered 5.7636886%.
[20-10-24 23:21:11.440] LOG  : Lua         , 1729459271440> 2.747.536.001> military_light_veh: Base.m35a2fuel 2.8818443%.
[20-10-24 23:21:11.440] LOG  : Lua         , 1729459271440> 2.747.536.001> military_light_veh: Base.isoContainer2 2.8818443%.
[20-10-24 23:21:11.440] LOG  : Lua         , 1729459271440> 2.747.536.001> military_light_veh: Base.isoContainer3tanker 2.8818443%.
[20-10-24 23:21:11.441] LOG  : Lua         , 1729459271441> 2.747.536.001> Vehicle spawn rate:.
[20-10-24 23:21:11.441] LOG  : Lua         , 1729459271441> 2.747.536.001> military_light_trailers: Base.TrailerM1082 21.73913%.
[20-10-24 23:21:11.441] LOG  : Lua         , 1729459271441> 2.747.536.001> military_light_trailers: Base.TrailerM1082tarp 21.73913%.
[20-10-24 23:21:11.441] LOG  : Lua         , 1729459271441> 2.747.536.001> military_light_trailers: Base.TrailerM1095 21.73913%.
[20-10-24 23:21:11.441] LOG  : Lua         , 1729459271441> 2.747.536.001> military_light_trailers: Base.TrailerM1095tarp 21.73913%.
[20-10-24 23:21:11.441] LOG  : Lua         , 1729459271441> 2.747.536.001> military_light_trailers: Base.TrailerM101A3cargo 13.043478%.
[20-10-24 23:21:11.441] LOG  : Lua         , 1729459271441> 2.747.536.001> Vehicle spawn rate:.
[20-10-24 23:21:11.441] LOG  : Lua         , 1729459271441> 2.747.536.001> military_heavy_veh: Base.82oshkoshM911 41.09589%.
[20-10-24 23:21:11.441] LOG  : Lua         , 1729459271441> 2.747.536.002> military_heavy_veh: Base.82oshkoshM911B 10.958904%.
[20-10-24 23:21:11.441] LOG  : Lua         , 1729459271441> 2.747.536.002> military_heavy_veh: Base.86oshkoshUSMC 34.246574%.
[20-10-24 23:21:11.441] LOG  : Lua         , 1729459271441> 2.747.536.002> military_heavy_veh: Base.86oshkoshFRTR55 13.69863%.
[20-10-24 23:21:11.441] LOG  : Lua         , 1729459271441> 2.747.536.002> Vehicle spawn rate:.
[20-10-24 23:21:11.441] LOG  : Lua         , 1729459271441> 2.747.536.002> military_heavy_trailers: Base.TrailerM127stake 18.518518%.
[20-10-24 23:21:11.441] LOG  : Lua         , 1729459271441> 2.747.536.002> military_heavy_trailers: Base.TrailerM128van 18.518518%.
[20-10-24 23:21:11.441] LOG  : Lua         , 1729459271441> 2.747.536.002> military_heavy_trailers: Base.TrailerM129van 18.518518%.
[20-10-24 23:21:11.441] LOG  : Lua         , 1729459271441> 2.747.536.002> military_heavy_trailers: Base.TrailerM747lowbed 18.518518%.
[20-10-24 23:21:11.441] LOG  : Lua         , 1729459271441> 2.747.536.002> military_heavy_trailers: Base.TrailerM967tanker 18.518518%.
[20-10-24 23:21:11.441] LOG  : Lua         , 1729459271441> 2.747.536.002> military_heavy_trailers: Rotators.SemiTrailerVan 3.7037036%.
[20-10-24 23:21:11.442] LOG  : Lua         , 1729459271442> 2.747.536.002> military_heavy_trailers: Rotators.SemiTrailerCistern 3.7037036%.
[20-10-24 23:21:11.442] LOG  : Lua         , 1729459271442> 2.747.536.002> Vehicle spawn rate:.
[20-10-24 23:21:11.442] LOG  : Lua         , 1729459271442> 2.747.536.002> military_burnt: Base.82oshkoshM911Burnt 25.0%.
[20-10-24 23:21:11.442] LOG  : Lua         , 1729459271442> 2.747.536.002> military_burnt: Base.86oshkoshP19ABurnt 25.0%.
[20-10-24 23:21:11.442] LOG  : Lua         , 1729459271442> 2.747.536.002> military_burnt: Base.92amgeneralM998Burnt 50.0%.
[20-10-24 23:21:11.442] LOG  : Lua         , 1729459271442> 2.747.536.002> Vehicle spawn rate:.
[20-10-24 23:21:11.442] LOG  : Lua         , 1729459271442> 2.747.536.002> army: Base.74amgeneralM151A2 3.2352943%.
[20-10-24 23:21:11.442] LOG  : Lua         , 1729459271442> 2.747.536.002> army: Base.74amgeneralM151A2MP 2.2058825%.
[20-10-24 23:21:11.442] LOG  : Lua         , 1729459271442> 2.747.536.003> army: Base.74amgeneralM151A2Burnt 1.6176472%.
[20-10-24 23:21:11.442] LOG  : Lua         , 1729459271442> 2.747.536.003> army: Base.78amgeneralM35A2 3.2352943%.
[20-10-24 23:21:11.442] LOG  : Lua         , 1729459271442> 2.747.536.003> army: Base.78amgeneralM35A2Burnt 1.6176472%.
[20-10-24 23:21:11.442] LOG  : Lua         , 1729459271442> 2.747.536.003> army: Base.78amgeneralM49A2C 2.647059%.
[20-10-24 23:21:11.442] LOG  : Lua         , 1729459271442> 2.747.536.003> army: Base.78amgeneralM50A3 2.2058825%.
[20-10-24 23:21:11.442] LOG  : Lua         , 1729459271442> 2.747.536.003> army: Base.78amgeneralM62 2.3529413%.
[20-10-24 23:21:11.442] LOG  : Lua         , 1729459271442> 2.747.536.003> army: Base.82oshkoshM911 4.411765%.
[20-10-24 23:21:11.442] LOG  : Lua         , 1729459271442> 2.747.536.003> army: Base.82oshkoshM911B 1.1764706%.
[20-10-24 23:21:11.442] LOG  : Lua         , 1729459271442> 2.747.536.003> army: Base.82oshkoshM911Burnt 0.73529416%.
[20-10-24 23:21:11.442] LOG  : Lua         , 1729459271442> 2.747.536.003> army: Base.TrailerM127stake 3.6764708%.
[20-10-24 23:21:11.443] LOG  : Lua         , 1729459271443> 2.747.536.003> army: Base.TrailerM128van 3.6764708%.
[20-10-24 23:21:11.443] LOG  : Lua         , 1729459271443> 2.747.536.003> army: Base.TrailerM129van 3.6764708%.
[20-10-24 23:21:11.443] LOG  : Lua         , 1729459271443> 2.747.536.003> army: Base.TrailerM747lowbed 3.6764708%.
[20-10-24 23:21:11.443] LOG  : Lua         , 1729459271443> 2.747.536.003> army: Base.TrailerM967tanker 3.6764708%.
[20-10-24 23:21:11.443] LOG  : Lua         , 1729459271443> 2.747.536.003> army: Base.86oshkoshUSMC 3.6764708%.
[20-10-24 23:21:11.443] LOG  : Lua         , 1729459271443> 2.747.536.003> army: Base.86oshkoshFRTR55 1.4705883%.
[20-10-24 23:21:11.443] LOG  : Lua         , 1729459271443> 2.747.536.003> army: Base.86oshkoshP19ABurnt 0.73529416%.
[20-10-24 23:21:11.443] LOG  : Lua         , 1729459271443> 2.747.536.003> army: Base.TrailerM1082 3.6764708%.
[20-10-24 23:21:11.443] LOG  : Lua         , 1729459271443> 2.747.536.003> army: Base.TrailerM1082tarp 3.6764708%.
[20-10-24 23:21:11.443] LOG  : Lua         , 1729459271443> 2.747.536.004> army: Base.TrailerM1095 3.6764708%.
[20-10-24 23:21:11.443] LOG  : Lua         , 1729459271443> 2.747.536.004> army: Base.TrailerM1095tarp 3.6764708%.
[20-10-24 23:21:11.443] LOG  : Lua         , 1729459271443> 2.747.536.004> army: Base.92amgeneralM998 2.9411767%.
[20-10-24 23:21:11.443] LOG  : Lua         , 1729459271443> 2.747.536.004> army: Base.92amgeneralM998Burnt 1.4705883%.
[20-10-24 23:21:11.443] LOG  : Lua         , 1729459271443> 2.747.536.004> army: Base.TrailerM101A3cargo 2.2058825%.
[20-10-24 23:21:11.443] LOG  : Lua         , 1729459271443> 2.747.536.004> army: Base.SuperBulldozer 0.29411766%.
[20-10-24 23:21:11.443] LOG  : Lua         , 1729459271443> 2.747.536.004> army: Base.hmmwvht 7.3529415%.
[20-10-24 23:21:11.443] LOG  : Lua         , 1729459271443> 2.747.536.004> army: Base.hmmwvtr 3.6764708%.
[20-10-24 23:21:11.443] LOG  : Lua         , 1729459271443> 2.747.536.004> army: Base.m151canvas 7.3529415%.
[20-10-24 23:21:11.443] LOG  : Lua         , 1729459271443> 2.747.536.004> army: Base.m35a2bed 2.9411767%.
[20-10-24 23:21:11.443] LOG  : Lua         , 1729459271443> 2.747.536.004> army: Base.m35a2covered 2.9411767%.
[20-10-24 23:21:11.444] LOG  : Lua         , 1729459271444> 2.747.536.004> army: Base.m35a2fuel 1.4705883%.
[20-10-24 23:21:11.444] LOG  : Lua         , 1729459271444> 2.747.536.004> army: Base.isoContainer2 1.4705883%.
[20-10-24 23:21:11.444] LOG  : Lua         , 1729459271444> 2.747.536.004> army: Base.isoContainer3tanker 1.4705883%.
[20-10-24 23:21:11.444] LOG  : Lua         , 1729459271444> 2.747.536.004> Vehicle spawn rate:.
[20-10-24 23:21:11.444] LOG  : Lua         , 1729459271444> 2.747.536.004> military_chaos: Base.74amgeneralM151A2 3.2352943%.
[20-10-24 23:21:11.444] LOG  : Lua         , 1729459271444> 2.747.536.004> military_chaos: Base.74amgeneralM151A2MP 2.2058825%.
[20-10-24 23:21:11.444] LOG  : Lua         , 1729459271444> 2.747.536.004> military_chaos: Base.74amgeneralM151A2Burnt 1.6176472%.
[20-10-24 23:21:11.444] LOG  : Lua         , 1729459271444> 2.747.536.004> military_chaos: Base.78amgeneralM35A2 3.2352943%.
[20-10-24 23:21:11.444] LOG  : Lua         , 1729459271444> 2.747.536.005> military_chaos: Base.78amgeneralM35A2Burnt 1.6176472%.
[20-10-24 23:21:11.444] LOG  : Lua         , 1729459271444> 2.747.536.005> military_chaos: Base.78amgeneralM49A2C 2.647059%.
[20-10-24 23:21:11.444] LOG  : Lua         , 1729459271444> 2.747.536.005> military_chaos: Base.78amgeneralM50A3 2.2058825%.
[20-10-24 23:21:11.444] LOG  : Lua         , 1729459271444> 2.747.536.005> military_chaos: Base.78amgeneralM62 2.3529413%.
[20-10-24 23:21:11.444] LOG  : Lua         , 1729459271444> 2.747.536.005> military_chaos: Base.82oshkoshM911 4.411765%.
[20-10-24 23:21:11.444] LOG  : Lua         , 1729459271444> 2.747.536.005> military_chaos: Base.82oshkoshM911B 1.1764706%.
[20-10-24 23:21:11.444] LOG  : Lua         , 1729459271444> 2.747.536.005> military_chaos: Base.82oshkoshM911Burnt 0.73529416%.
[20-10-24 23:21:11.444] LOG  : Lua         , 1729459271444> 2.747.536.005> military_chaos: Base.TrailerM127stake 3.6764708%.
[20-10-24 23:21:11.444] LOG  : Lua         , 1729459271444> 2.747.536.005> military_chaos: Base.TrailerM128van 3.6764708%.
[20-10-24 23:21:11.444] LOG  : Lua         , 1729459271444> 2.747.536.005> military_chaos: Base.TrailerM129van 3.6764708%.
[20-10-24 23:21:11.444] LOG  : Lua         , 1729459271444> 2.747.536.005> military_chaos: Base.TrailerM747lowbed 3.6764708%.
[20-10-24 23:21:11.445] LOG  : Lua         , 1729459271444> 2.747.536.005> military_chaos: Base.TrailerM967tanker 3.6764708%.
[20-10-24 23:21:11.445] LOG  : Lua         , 1729459271445> 2.747.536.005> military_chaos: Base.86oshkoshUSMC 3.6764708%.
[20-10-24 23:21:11.445] LOG  : Lua         , 1729459271445> 2.747.536.005> military_chaos: Base.86oshkoshFRTR55 1.4705883%.
[20-10-24 23:21:11.445] LOG  : Lua         , 1729459271445> 2.747.536.005> military_chaos: Base.86oshkoshP19ABurnt 0.73529416%.
[20-10-24 23:21:11.445] LOG  : Lua         , 1729459271445> 2.747.536.005> military_chaos: Base.TrailerM1082 3.6764708%.
[20-10-24 23:21:11.445] LOG  : Lua         , 1729459271445> 2.747.536.005> military_chaos: Base.TrailerM1082tarp 3.6764708%.
[20-10-24 23:21:11.445] LOG  : Lua         , 1729459271445> 2.747.536.005> military_chaos: Base.TrailerM1095 3.6764708%.
[20-10-24 23:21:11.445] LOG  : Lua         , 1729459271445> 2.747.536.005> military_chaos: Base.TrailerM1095tarp 3.6764708%.
[20-10-24 23:21:11.445] LOG  : Lua         , 1729459271445> 2.747.536.005> military_chaos: Base.92amgeneralM998 2.9411767%.
[20-10-24 23:21:11.445] LOG  : Lua         , 1729459271445> 2.747.536.006> military_chaos: Base.92amgeneralM998Burnt 1.4705883%.
[20-10-24 23:21:11.445] LOG  : Lua         , 1729459271445> 2.747.536.006> military_chaos: Base.TrailerM101A3cargo 2.2058825%.
[20-10-24 23:21:11.445] LOG  : Lua         , 1729459271445> 2.747.536.006> military_chaos: Base.SuperBulldozer 0.29411766%.
[20-10-24 23:21:11.445] LOG  : Lua         , 1729459271445> 2.747.536.006> military_chaos: Base.hmmwvht 7.3529415%.
[20-10-24 23:21:11.445] LOG  : Lua         , 1729459271445> 2.747.536.006> military_chaos: Base.hmmwvtr 3.6764708%.
[20-10-24 23:21:11.445] LOG  : Lua         , 1729459271445> 2.747.536.006> military_chaos: Base.m151canvas 7.3529415%.
[20-10-24 23:21:11.445] LOG  : Lua         , 1729459271445> 2.747.536.006> military_chaos: Base.m35a2bed 2.9411767%.
[20-10-24 23:21:11.445] LOG  : Lua         , 1729459271445> 2.747.536.006> military_chaos: Base.m35a2covered 2.9411767%.
[20-10-24 23:21:11.445] LOG  : Lua         , 1729459271445> 2.747.536.006> military_chaos: Base.m35a2fuel 1.4705883%.
[20-10-24 23:21:11.445] LOG  : Lua         , 1729459271445> 2.747.536.006> military_chaos: Base.isoContainer2 1.4705883%.
[20-10-24 23:21:11.445] LOG  : Lua         , 1729459271445> 2.747.536.006> military_chaos: Base.isoContainer3tanker 1.4705883%.
[20-10-24 23:21:11.446] LOG  : Lua         , 1729459271446> 2.747.536.006> Vehicle spawn rate:.
[20-10-24 23:21:11.446] LOG  : Lua         , 1729459271446> 2.747.536.006> military_vehicles: Base.74amgeneralM151A2 5.2380953%.
[20-10-24 23:21:11.446] LOG  : Lua         , 1729459271446> 2.747.536.006> military_vehicles: Base.74amgeneralM151A2MP 3.5714285%.
[20-10-24 23:21:11.446] LOG  : Lua         , 1729459271446> 2.747.536.006> military_vehicles: Base.74amgeneralM151A2Burnt 2.6190476%.
[20-10-24 23:21:11.446] LOG  : Lua         , 1729459271446> 2.747.536.006> military_vehicles: Base.78amgeneralM35A2 5.2380953%.
[20-10-24 23:21:11.446] LOG  : Lua         , 1729459271446> 2.747.536.006> military_vehicles: Base.78amgeneralM35A2Burnt 2.6190476%.
[20-10-24 23:21:11.446] LOG  : Lua         , 1729459271446> 2.747.536.006> military_vehicles: Base.78amgeneralM49A2C 4.285714%.
[20-10-24 23:21:11.446] LOG  : Lua         , 1729459271446> 2.747.536.006> military_vehicles: Base.78amgeneralM50A3 3.5714285%.
[20-10-24 23:21:11.446] LOG  : Lua         , 1729459271446> 2.747.536.007> military_vehicles: Base.78amgeneralM62 3.8095238%.
[20-10-24 23:21:11.446] LOG  : Lua         , 1729459271446> 2.747.536.007> military_vehicles: Base.92amgeneralM998 4.7619047%.
[20-10-24 23:21:11.446] LOG  : Lua         , 1729459271446> 2.747.536.007> military_vehicles: Base.SuperBulldozer 0.47619048%.
[20-10-24 23:21:11.446] LOG  : Lua         , 1729459271446> 2.747.536.007> military_vehicles: Base.hmmwvht 11.904762%.
[20-10-24 23:21:11.446] LOG  : Lua         , 1729459271446> 2.747.536.007> military_vehicles: Base.hmmwvtr 5.952381%.
[20-10-24 23:21:11.446] LOG  : Lua         , 1729459271446> 2.747.536.007> military_vehicles: Base.m151canvas 11.904762%.
[20-10-24 23:21:11.446] LOG  : Lua         , 1729459271446> 2.747.536.007> military_vehicles: Base.m35a2bed 4.7619047%.
[20-10-24 23:21:11.446] LOG  : Lua         , 1729459271446> 2.747.536.007> military_vehicles: Base.m35a2covered 4.7619047%.
[20-10-24 23:21:11.446] LOG  : Lua         , 1729459271446> 2.747.536.007> military_vehicles: Base.m35a2fuel 2.3809524%.
[20-10-24 23:21:11.446] LOG  : Lua         , 1729459271446> 2.747.536.007> military_vehicles: Base.isoContainer2 2.3809524%.
[20-10-24 23:21:11.446] LOG  : Lua         , 1729459271446> 2.747.536.007> military_vehicles: Base.isoContainer3tanker 2.3809524%.
[20-10-24 23:21:11.446] LOG  : Lua         , 1729459271446> 2.747.536.007> military_vehicles: Base.82oshkoshM911 7.142857%.
[20-10-24 23:21:11.447] LOG  : Lua         , 1729459271447> 2.747.536.007> military_vehicles: Base.82oshkoshM911B 1.9047619%.
[20-10-24 23:21:11.447] LOG  : Lua         , 1729459271447> 2.747.536.007> military_vehicles: Base.86oshkoshUSMC 5.952381%.
[20-10-24 23:21:11.447] LOG  : Lua         , 1729459271447> 2.747.536.007> military_vehicles: Base.86oshkoshFRTR55 2.3809524%.
[20-10-24 23:21:11.447] LOG  : Lua         , 1729459271447> 2.747.536.007> Vehicle spawn rate:.
[20-10-24 23:21:11.447] LOG  : Lua         , 1729459271447> 2.747.536.007> military_trailers: Base.TrailerM1082 10.416666%.
[20-10-24 23:21:11.447] LOG  : Lua         , 1729459271447> 2.747.536.007> military_trailers: Base.TrailerM1082tarp 10.416666%.
[20-10-24 23:21:11.447] LOG  : Lua         , 1729459271447> 2.747.536.007> military_trailers: Base.TrailerM1095 10.416666%.
[20-10-24 23:21:11.447] LOG  : Lua         , 1729459271447> 2.747.536.007> military_trailers: Base.TrailerM1095tarp 10.416666%.
[20-10-24 23:21:11.447] LOG  : Lua         , 1729459271447> 2.747.536.007> military_trailers: Base.TrailerM101A3cargo 6.25%.
